parameter_id,parameter_family,purpose,value,status,unit,scope,evidence_ids,origin_type,adoption_reason,alternatives,uncertainty,sensitivity,calibration,model_version,release_gate,legacy_rule_ids,source_locator,live_default,notes
PAR_SWIM_ENVIRONMENT_REQUIRED_INPUTS,activity_environment_required_inputs,swim: 목표 결과별 환경모델 최종 필수 입력집합,null,unresolved,approved_input_ids,swim × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,SW01;SW02;SW03;SW04;SW05;SW06;SW07;SW11;HC06;HC09,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,원모델 재현과 한국 후보를 구분;선택입력을 실제계산에쓰면 해당변형에서필수
PAR_SWIM_RESPONSE_FUNCTION,activity_response_function,swim: 활동/결과별 곡선·상호작용·가중치,null,unresolved,outcome_specific_model_parameters,swim × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,SW01;SW02;SW03;SW04;SW05;SW06;SW07;SW11;HC06;HC09,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,쾌적/만족/진술선택/관측행동각각.문헌최적온도단순평균/legacy가중치복사금지
PAR_SURF_SAFETY_REQUIRED_CHECKS,activity_safety_required_checks,surf: 필수 안전 확인목록의 최종 승인,null,unresolved,approved_check_ids,surf × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC01;AC02;AC11;SW04;SW05;SW11,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_SUPPORT:pending;G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_OPERATIONS:pending,,model_spec.md §5; validation_plan.md §5–7,null,model_spec.md §5 목록은 후보.시설/구역/계절/노출별 적용성과 필수자료 확보 검토 전 null.빈목록허용아님
PAR_SURF_DATA_MAX_AGE,activity_data_max_age,surf: 입력별 허용 관측나이·예보 발표 신선도,null,unresolved,s_by_metric_and_time_role,surf × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC01;AC02;AC11;SW04;SW05;SW11,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_OPERATIONS:pending,,model_spec.md §5; validation_plan.md §5–7,null,관측 age와 예보 issue freshness 별도.legacyTTL/worker반복주기를 기본허용나이로 복사하지 않음
PAR_SURF_SPATIAL_TOLERANCE,activity_spatial_tolerance,surf: 입력/관측소→활동 구역의 공간 대표성 허용,null,unresolved,m_or_explicit_polygon_and_vertical_reference,surf × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC01;AC02;AC11;SW04;SW05;SW11,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_SUPPORT:pending;G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,미정 수치반경을0/가장가까운관측소로 대체하지 않음.수심/방향/기준면 등 별도
PAR_SURF_ENVIRONMENT_REQUIRED_INPUTS,activity_environment_required_inputs,surf: 목표 결과별 환경모델 최종 필수 입력집합,null,unresolved,approved_input_ids,surf × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC01;AC02;AC11;SW04;SW05;SW11,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,원모델 재현과 한국 후보를 구분;선택입력을 실제계산에쓰면 해당변형에서필수
PAR_SURF_RESPONSE_FUNCTION,activity_response_function,surf: 활동/결과별 곡선·상호작용·가중치,null,unresolved,outcome_specific_model_parameters,surf × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC01;AC02;AC11;SW04;SW05;SW11,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,쾌적/만족/진술선택/관측행동각각.문헌최적온도단순평균/legacy가중치복사금지
PAR_RELAX_SAFETY_REQUIRED_CHECKS,activity_safety_required_checks,relax: 필수 안전 확인목록의 최종 승인,null,unresolved,approved_check_ids,relax × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,HC01;HC03;HC04;HC09;HC10;HC18,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_SUPPORT:pending;G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_OPERATIONS:pending,,model_spec.md §5; validation_plan.md §5–7,null,model_spec.md §5 목록은 후보.시설/구역/계절/노출별 적용성과 필수자료 확보 검토 전 null.빈목록허용아님
PAR_RELAX_DATA_MAX_AGE,activity_data_max_age,relax: 입력별 허용 관측나이·예보 발표 신선도,null,unresolved,s_by_metric_and_time_role,relax × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,HC01;HC03;HC04;HC09;HC10;HC18,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_OPERATIONS:pending,,model_spec.md §5; validation_plan.md §5–7,null,관측 age와 예보 issue freshness 별도.legacyTTL/worker반복주기를 기본허용나이로 복사하지 않음
PAR_RELAX_SPATIAL_TOLERANCE,activity_spatial_tolerance,relax: 입력/관측소→활동 구역의 공간 대표성 허용,null,unresolved,m_or_explicit_polygon_and_vertical_reference,relax × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,HC01;HC03;HC04;HC09;HC10;HC18,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_SUPPORT:pending;G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,미정 수치반경을0/가장가까운관측소로 대체하지 않음.수심/방향/기준면 등 별도
PAR_RELAX_ENVIRONMENT_REQUIRED_INPUTS,activity_environment_required_inputs,relax: 목표 결과별 환경모델 최종 필수 입력집합,null,unresolved,approved_input_ids,relax × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,HC01;HC03;HC04;HC09;HC10;HC18,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,원모델 재현과 한국 후보를 구분;선택입력을 실제계산에쓰면 해당변형에서필수
PAR_RELAX_RESPONSE_FUNCTION,activity_response_function,relax: 활동/결과별 곡선·상호작용·가중치,null,unresolved,outcome_specific_model_parameters,relax × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,HC01;HC03;HC04;HC09;HC10;HC18,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,model_spec.md §5; validation_plan.md §5–7,null,쾌적/만족/진술선택/관측행동각각.문헌최적온도단순평균/legacy가중치복사금지
PAR_MUDFLAT_SAFETY_REQUIRED_CHECKS,activity_safety_required_checks,mudflat: 필수 안전 확인목록의 최종 승인,null,unresolved,approved_check_ids,mudflat × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC08;AC09,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_SUPPORT:pending;G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_OPERATIONS:pending,,model_spec.md §5; validation_plan.md §5–7,null,model_spec.md §5 목록은 후보.시설/구역/계절/노출별 적용성과 필수자료 확보 검토 전 null.빈목록허용아님
PAR_MUDFLAT_DATA_MAX_AGE,activity_data_max_age,mudflat: 입력별 허용 관측나이·예보 발표 신선도,null,unresolved,s_by_metric_and_time_role,mudflat × 실제 지원 장소 × 계절 × 대상/장비/노출 × 결과,AC08;AC09,설계가정,활동 관련 근거는 있으나 이 서비스의 승인된 실행값/집합은 아직 없다.정의 확정 전 관련 평가를 unknown/not_evaluable로 남긴다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_OPERATIONS:pending,,model_spec.md §5; validation_plan.md §5–7,null,관측 age와 예보 issue freshness 별도.legacyTTL/worker반복주기를 기본허용나이로 복사하지 않음
